simMinute,population,stripEntries,crossings,totalStripEntries,totalCrossings,simTick
11847,14,0,0,5920,876,28432801
11848,15,0,0,5920,876,28435201
11849,13,0,0,5920,876,28437601
11850,13,1,1,5921,877,28440001
11851,14,1,1,5922,878,28442401
11852,13,0,0,5922,878,28444801
11853,14,0,0,5922,878,28447201
11854,16,0,0,5922,878,28449601
11855,18,0,0,5922,878,28452001
11856,18,0,0,5922,878,28454401
11857,18,0,0,5922,878,28456801
11858,15,0,0,5922,878,28459201
11859,15,1,0,5923,878,28461601
11860,14,0,0,5923,878,28464001
11861,13,0,0,5923,878,28466401
11862,13,1,0,5924,878,28468801
11863,14,0,0,5924,878,28471201
11864,14,0,0,5924,878,28473601
11865,15,1,1,5925,879,28476001
11866,16,0,0,5925,879,28478401
11867,16,0,0,5925,879,28480801
11868,16,0,0,5925,879,28483201
11869,17,0,0,5925,879,28485601
11870,21,0,0,5925,879,28488001
11871,22,0,0,5925,879,28490401
11872,22,0,0,5925,879,28492801
11873,23,0,0,5925,879,28495201
11874,20,1,0,5926,879,28497601
11875,23,1,1,5927,880,28500001
11876,24,1,0,5928,880,28502401
11877,27,0,0,5928,880,28504801
11878,25,0,0,5928,880,28507201
11879,27,1,0,5929,880,28509601
11880,29,1,0,5930,880,28512001
11881,28,1,1,5931,881,28514401
11882,28,1,1,5932,882,28516801
11883,28,0,0,5932,882,28519201
11884,29,0,0,5932,882,28521601
11885,28,1,0,5933,882,28524001
11886,26,1,0,5934,882,28526401
11887,26,0,0,5934,882,28528801
11888,28,0,0,5934,882,28531201
11889,26,0,0,5934,882,28533601
11890,27,0,0,5934,882,28536001
11891,29,0,0,5934,882,28538401
11892,31,0,0,5934,882,28540801
11893,31,0,0,5934,882,28543201
11894,30,0,0,5934,882,28545601
11895,30,1,0,5935,882,28548001
11896,26,1,1,5936,883,28550401
11897,26,1,0,5937,883,28552801
11898,27,0,0,5937,883,28555201
11899,31,3,2,5940,885,28557601
11900,26,1,0,5941,885,28560001
11901,25,0,0,5941,885,28562401
11902,25,0,0,5941,885,28564801
11903,21,1,0,5942,885,28567201
11904,22,0,0,5942,885,28569601
11905,18,1,0,5943,885,28572001
11906,19,0,0,5943,885,28574401
11907,19,1,0,5944,885,28576801
11908,23,0,0,5944,885,28579201
11909,19,0,0,5944,885,28581601
11910,21,0,0,5944,885,28584001
11911,19,1,0,5945,885,28586401
11912,18,0,0,5945,885,28588801
11913,18,2,0,5947,885,28591201
11914,17,0,0,5947,885,28593601
11915,15,1,0,5948,885,28596001
11916,16,0,0,5948,885,28598401
11917,18,0,0,5948,885,28600801
11918,17,0,0,5948,885,28603201
11919,17,0,0,5948,885,28605601
11920,16,0,0,5948,885,28608001
11921,17,2,0,5950,885,28610401
11922,22,0,0,5950,885,28612801
11923,22,0,0,5950,885,28615201
11924,21,0,0,5950,885,28617601
11925,22,0,0,5950,885,28620001
11926,22,1,1,5951,886,28622401
11927,22,2,0,5953,886,28624801
11928,20,0,0,5953,886,28627201
11929,20,0,0,5953,886,28629601
11930,19,1,0,5954,886,28632001
11931,18,0,0,5954,886,28634401
11932,20,0,0,5954,886,28636801
11933,18,1,0,5955,886,28639201
11934,18,0,0,5955,886,28641601
11935,20,0,0,5955,886,28644001
11936,20,0,0,5955,886,28646401
11937,16,1,0,5956,886,28648801
11938,16,1,1,5957,887,28651201
11939,17,0,0,5957,887,28653601
11940,18,0,0,5957,887,28656001
11941,16,0,0,5957,887,28658401
11942,16,2,1,5959,888,28660801
11943,18,1,0,5960,888,28663201
11944,19,0,0,5960,888,28665601
11945,19,0,0,5960,888,28668001
11946,16,1,0,5961,888,28670401
11947,18,0,0,5961,888,28672801
11948,20,0,0,5961,888,28675201
11949,19,0,0,5961,888,28677601
11950,20,0,0,5961,888,28680001
11951,20,2,0,5963,888,28682401
11952,20,1,0,5964,888,28684801
11953,20,2,0,5966,888,28687201
11954,22,0,0,5966,888,28689601
11955,22,0,0,5966,888,28692001
11956,21,0,0,5966,888,28694401
11957,21,0,0,5966,888,28696801
11958,18,1,0,5967,888,28699201
11959,17,1,1,5968,889,28701601
11960,15,1,0,5969,889,28704001
11961,18,1,0,5970,889,28706401
11962,17,0,0,5970,889,28708801
11963,18,0,0,5970,889,28711201
11964,17,0,0,5970,889,28713601
11965,20,0,0,5970,889,28716001
11966,20,0,0,5970,889,28718401
11967,20,0,0,5970,889,28720801
11968,21,1,1,5971,890,28723201
11969,23,0,0,5971,890,28725601
11970,23,0,0,5971,890,28728001
11971,23,0,0,5971,890,28730401
11972,22,1,0,5972,890,28732801
11973,20,0,0,5972,890,28735201
11974,16,1,0,5973,890,28737601
11975,21,0,0,5973,890,28740001
11976,21,0,0,5973,890,28742401
11977,23,0,0,5973,890,28744801
11978,23,0,0,5973,890,28747201
11979,24,0,0,5973,890,28749601
11980,25,0,0,5973,890,28752001
11981,23,0,0,5973,890,28754401
11982,24,0,0,5973,890,28756801
11983,24,1,1,5974,891,28759201
11984,25,1,0,5975,891,28761601
11985,23,0,0,5975,891,28764001
11986,24,0,0,5975,891,28766401
11987,24,2,0,5977,891,28768801
11988,21,0,0,5977,891,28771201
11989,21,0,0,5977,891,28773601
11990,22,0,0,5977,891,28776001
11991,24,0,0,5977,891,28778401
11992,25,0,0,5977,891,28780801
11993,23,1,0,5978,891,28783201
11994,21,2,2,5980,893,28785601
11995,22,0,0,5980,893,28788001
11996,22,0,0,5980,893,28790401
11997,24,0,0,5980,893,28792801
11998,25,0,0,5980,893,28795201
11999,24,1,0,5981,893,28797601
12000,21,0,0,5981,893,28800001
12001,22,0,0,5981,893,28802401
12002,22,0,0,5981,893,28804801
12003,24,0,0,5981,893,28807201
12004,25,0,0,5981,893,28809601
12005,25,1,0,5982,893,28812001
12006,26,0,0,5982,893,28814401
12007,27,0,0,5982,893,28816801
12008,25,0,0,5982,893,28819201
12009,25,0,0,5982,893,28821601
12010,26,1,1,5983,894,28824001
12011,28,2,0,5985,894,28826401
12012,24,1,0,5986,894,28828801
12013,23,2,1,5988,895,28831201
12014,25,0,0,5988,895,28833601
12015,26,1,0,5989,895,28836001
12016,24,0,0,5989,895,28838401
12017,24,0,0,5989,895,28840801
12018,24,1,0,5990,895,28843201
12019,29,0,0,5990,895,28845601
12020,30,0,0,5990,895,28848001
12021,24,0,0,5990,895,28850401
12022,22,2,0,5992,895,28852801
12023,24,0,0,5992,895,28855201
12024,26,1,0,5993,895,28857601
12025,21,0,0,5993,895,28860001
12026,22,1,0,5994,895,28862401
12027,22,0,0,5994,895,28864801
12028,24,1,0,5995,895,28867201
12029,25,0,0,5995,895,28869601
12030,21,1,0,5996,895,28872001
12031,22,0,0,5996,895,28874401
12032,23,0,0,5996,895,28876801
12033,26,1,0,5997,895,28879201
12034,24,0,0,5997,895,28881601
12035,24,1,0,5998,895,28884001
12036,24,0,0,5998,895,28886401
12037,24,1,0,5999,895,28888801
12038,25,0,0,5999,895,28891201
12039,20,1,0,6000,895,28893601
12040,23,0,0,6000,895,28896001
12041,21,0,0,6000,895,28898401
12042,25,0,0,6000,895,28900801
12043,22,1,0,6001,895,28903201
12044,22,0,0,6001,895,28905601
12045,22,0,0,6001,895,28908001
12046,20,0,0,6001,895,28910401
12047,22,0,0,6001,895,28912801
12048,21,0,0,6001,895,28915201
12049,20,0,0,6001,895,28917601
12050,20,0,0,6001,895,28920001
12051,23,0,0,6001,895,28922401
12052,21,1,0,6002,895,28924801
12053,20,0,0,6002,895,28927201
12054,19,0,0,6002,895,28929601
12055,20,1,0,6003,895,28932001
12056,23,0,0,6003,895,28934401
12057,20,1,0,6004,895,28936801
12058,19,0,0,6004,895,28939201
12059,20,0,0,6004,895,28941601
12060,21,1,1,6005,896,28944001
12061,19,1,0,6006,896,28946401
12062,20,0,0,6006,896,28948801
12063,18,0,0,6006,896,28951201
12064,19,0,0,6006,896,28953601
12065,18,1,0,6007,896,28956001
12066,20,0,0,6007,896,28958401
12067,21,1,0,6008,896,28960801
12068,20,0,0,6008,896,28963201
12069,21,0,0,6008,896,28965601
12070,20,0,0,6008,896,28968001
12071,21,1,0,6009,896,28970401
12072,22,0,0,6009,896,28972801
12073,22,0,0,6009,896,28975201
12074,24,3,1,6012,897,28977601
12075,18,1,0,6013,897,28980001
12076,21,1,0,6014,897,28982401
12077,21,0,0,6014,897,28984801
12078,21,0,0,6014,897,28987201
12079,19,0,0,6014,897,28989601
12080,20,0,0,6014,897,28992001
12081,19,1,0,6015,897,28994401
12082,19,0,0,6015,897,28996801
12083,20,0,0,6015,897,28999201
12084,21,0,0,6015,897,29001601
12085,22,1,0,6016,897,29004001
12086,23,0,0,6016,897,29006401
12087,19,0,0,6016,897,29008801
12088,18,0,0,6016,897,29011201
12089,21,1,0,6017,897,29013601
12090,19,0,0,6017,897,29016001
12091,20,0,0,6017,897,29018401
12092,20,1,0,6018,897,29020801
12093,23,0,0,6018,897,29023201
12094,23,0,0,6018,897,29025601
12095,25,0,0,6018,897,29028001
12096,22,0,0,6018,897,29030401
12097,24,0,0,6018,897,29032801
12098,26,1,1,6019,898,29035201
12099,24,1,1,6020,899,29037601
12100,21,1,0,6021,899,29040001
12101,18,0,0,6021,899,29042401
12102,18,0,0,6021,899,29044801
12103,16,0,0,6021,899,29047201
12104,18,0,0,6021,899,29049601
12105,18,1,0,6022,899,29052001
12106,17,1,0,6023,899,29054401
12107,17,0,0,6023,899,29056801
12108,19,0,0,6023,899,29059201
12109,17,0,0,6023,899,29061601
12110,19,0,0,6023,899,29064001
12111,19,0,0,6023,899,29066401
12112,18,0,0,6023,899,29068801
12113,18,0,0,6023,899,29071201
12114,20,0,0,6023,899,29073601
12115,23,0,0,6023,899,29076001
12116,22,1,0,6024,899,29078401
12117,19,0,0,6024,899,29080801
12118,20,1,1,6025,900,29083201
12119,20,0,0,6025,900,29085601
12120,24,0,0,6025,900,29088001
12121,24,0,0,6025,900,29090401
12122,22,0,0,6025,900,29092801
12123,21,2,0,6027,900,29095201
12124,20,1,1,6028,901,29097601
12125,22,0,0,6028,901,29100001
12126,22,0,0,6028,901,29102401
12127,24,0,0,6028,901,29104801
12128,22,1,0,6029,901,29107201
12129,23,1,0,6030,901,29109601
12130,26,0,0,6030,901,29112001
12131,25,0,0,6030,901,29114401
12132,26,3,2,6033,903,29116801
12133,26,3,0,6036,903,29119201
12134,25,0,0,6036,903,29121601
12135,26,0,0,6036,903,29124001
12136,25,0,0,6036,903,29126401
12137,27,0,0,6036,903,29128801
12138,28,0,0,6036,903,29131201
12139,27,0,0,6036,903,29133601
12140,26,0,0,6036,903,29136001
12141,26,1,1,6037,904,29138401
12142,28,0,0,6037,904,29140801
12143,30,0,0,6037,904,29143201
12144,26,1,0,6038,904,29145601
12145,26,0,0,6038,904,29148001
12146,27,0,0,6038,904,29150401
12147,29,0,0,6038,904,29152801
12148,29,0,0,6038,904,29155201
12149,31,0,0,6038,904,29157601
12150,31,1,0,6039,904,29160001
12151,33,1,0,6040,904,29162401
12152,30,0,0,6040,904,29164801
12153,30,0,0,6040,904,29167201
12154,30,0,0,6040,904,29169601
12155,28,0,0,6040,904,29172001
12156,28,2,1,6042,905,29174401
12157,23,2,0,6044,905,29176801
12158,20,0,0,6044,905,29179201
12159,21,0,0,6044,905,29181601
12160,22,0,0,6044,905,29184001
12161,24,0,0,6044,905,29186401
12162,23,2,0,6046,905,29188801
12163,21,0,0,6046,905,29191201
12164,20,1,0,6047,905,29193601
12165,21,0,0,6047,905,29196001
12166,20,0,0,6047,905,29198401
12167,21,1,0,6048,905,29200801
12168,23,0,0,6048,905,29203201
12169,23,0,0,6048,905,29205601
12170,18,1,0,6049,905,29208001
12171,18,0,0,6049,905,29210401
12172,19,0,0,6049,905,29212801
12173,15,2,0,6051,905,29215201
12174,15,0,0,6051,905,29217601
12175,14,0,0,6051,905,29220001
12176,19,1,0,6052,905,29222401
12177,21,0,0,6052,905,29224801
12178,19,0,0,6052,905,29227201
12179,19,0,0,6052,905,29229601
12180,21,0,0,6052,905,29232001
12181,22,1,0,6053,905,29234401
12182,21,0,0,6053,905,29236801
12183,18,0,0,6053,905,29239201
12184,17,0,0,6053,905,29241601
12185,18,0,0,6053,905,29244001
12186,20,0,0,6053,905,29246401
12187,20,0,0,6053,905,29248801
12188,15,3,1,6056,906,29251201
12189,15,0,0,6056,906,29253601
12190,13,1,0,6057,906,29256001
12191,14,0,0,6057,906,29258401
12192,13,1,0,6058,906,29260801
12193,13,1,0,6059,906,29263201
12194,14,0,0,6059,906,29265601
12195,15,0,0,6059,906,29268001
12196,15,0,0,6059,906,29270401
12197,13,1,0,6060,906,29272801
12198,18,2,1,6062,907,29275201
12199,13,0,0,6062,907,29277601
12200,15,0,0,6062,907,29280001
12201,15,1,1,6063,908,29282401
12202,17,0,0,6063,908,29284801
12203,14,3,1,6066,909,29287201
12204,12,1,0,6067,909,29289601
12205,12,0,0,6067,909,29292001
12206,12,0,0,6067,909,29294401
12207,13,0,0,6067,909,29296801
12208,14,0,0,6067,909,29299201
12209,15,0,0,6067,909,29301601
12210,14,1,0,6068,909,29304001
12211,15,0,0,6068,909,29306401
12212,15,0,0,6068,909,29308801
12213,17,1,0,6069,909,29311201
12214,18,1,0,6070,909,29313601
12215,13,0,0,6070,909,29316001
12216,13,0,0,6070,909,29318401
12217,16,0,0,6070,909,29320801
12218,17,2,2,6072,911,29323201
12219,12,1,0,6073,911,29325601
12220,13,0,0,6073,911,29328001
12221,12,1,0,6074,911,29330401
12222,12,0,0,6074,911,29332801
12223,14,0,0,6074,911,29335201
12224,15,1,0,6075,911,29337601
12225,15,0,0,6075,911,29340001
12226,17,0,0,6075,911,29342401
12227,15,0,0,6075,911,29344801
12228,17,1,1,6076,912,29347201
12229,16,2,0,6078,912,29349601
12230,17,1,1,6079,913,29352001
12231,15,2,0,6081,913,29354401
12232,14,0,0,6081,913,29356801
12233,14,1,1,6082,914,29359201
12234,14,0,0,6082,914,29361601
12235,13,0,0,6082,914,29364001
12236,14,1,1,6083,915,29366401
12237,15,0,0,6083,915,29368801
12238,17,0,0,6083,915,29371201
12239,16,0,0,6083,915,29373601
12240,17,1,1,6084,916,29376001
12241,17,0,0,6084,916,29378401
12242,16,1,0,6085,916,29380801
12243,18,0,0,6085,916,29383201
12244,18,0,0,6085,916,29385601
12245,19,0,0,6085,916,29388001
12246,20,1,1,6086,917,29390401
12247,20,0,0,6086,917,29392801
12248,19,0,0,6086,917,29395201
12249,17,0,0,6086,917,29397601
12250,16,0,0,6086,917,29400001
12251,16,0,0,6086,917,29402401
12252,16,1,0,6087,917,29404801
12253,16,0,0,6087,917,29407201
12254,19,0,0,6087,917,29409601
12255,18,0,0,6087,917,29412001
12256,20,1,1,6088,918,29414401
12257,19,1,0,6089,918,29416801
12258,21,1,0,6090,918,29419201
12259,20,0,0,6090,918,29421601
12260,21,0,0,6090,918,29424001
12261,20,1,0,6091,918,29426401
12262,21,0,0,6091,918,29428801
12263,23,1,0,6092,918,29431201
12264,21,1,0,6093,918,29433601
12265,23,0,0,6093,918,29436001
12266,23,1,1,6094,919,29438401
12267,24,0,0,6094,919,29440801
12268,24,0,0,6094,919,29443201
12269,24,0,0,6094,919,29445601
12270,25,0,0,6094,919,29448001
12271,27,0,0,6094,919,29450401
12272,29,0,0,6094,919,29452801
12273,31,4,1,6098,920,29455201
12274,29,1,0,6099,920,29457601
12275,28,0,0,6099,920,29460001
12276,30,0,0,6099,920,29462401
12277,28,0,0,6099,920,29464801
12278,29,0,0,6099,920,29467201
12279,30,0,0,6099,920,29469601
12280,28,0,0,6099,920,29472001
12281,29,0,0,6099,920,29474401
12282,29,0,0,6099,920,29476801
12283,32,1,1,6100,921,29479201
12284,29,0,0,6100,921,29481601
12285,33,0,0,6100,921,29484001
12286,28,0,0,6100,921,29486401
12287,28,0,0,6100,921,29488801
12288,28,0,0,6100,921,29491201
12289,29,0,0,6100,921,29493601
12290,28,0,0,6100,921,29496001
12291,28,2,0,6102,921,29498401
12292,25,0,0,6102,921,29500801
12293,28,0,0,6102,921,29503201
12294,31,0,0,6102,921,29505601
12295,27,2,1,6104,922,29508001
12296,26,0,0,6104,922,29510401
12297,26,0,0,6104,922,29512801
12298,30,1,0,6105,922,29515201
12299,25,0,0,6105,922,29517601
12300,26,0,0,6105,922,29520001
12301,25,2,1,6107,923,29522401
12302,25,1,0,6108,923,29524801
12303,22,1,0,6109,923,29527201
12304,21,0,0,6109,923,29529601
12305,20,0,0,6109,923,29532001
12306,22,0,0,6109,923,29534401
12307,25,0,0,6109,923,29536801
12308,23,0,0,6109,923,29539201
12309,21,0,0,6109,923,29541601
12310,21,1,0,6110,923,29544001
12311,21,0,0,6110,923,29546401
12312,19,0,0,6110,923,29548801
12313,19,0,0,6110,923,29551201
12314,23,1,0,6111,923,29553601
12315,22,0,0,6111,923,29556001
12316,22,0,0,6111,923,29558401
12317,21,0,0,6111,923,29560801
12318,18,2,0,6113,923,29563201
12319,17,1,1,6114,924,29565601
12320,18,0,0,6114,924,29568001
12321,18,0,0,6114,924,29570401
12322,17,0,0,6114,924,29572801
12323,19,1,0,6115,924,29575201
12324,20,2,0,6117,924,29577601
12325,18,0,0,6117,924,29580001
12326,19,0,0,6117,924,29582401
12327,19,1,0,6118,924,29584801
12328,21,0,0,6118,924,29587201
12329,18,0,0,6118,924,29589601
12330,17,0,0,6118,924,29592001
12331,18,0,0,6118,924,29594401
12332,19,0,0,6118,924,29596801
12333,20,2,0,6120,924,29599201
12334,21,1,0,6121,924,29601601
12335,22,0,0,6121,924,29604001
12336,18,1,0,6122,924,29606401
12337,19,0,0,6122,924,29608801
12338,20,1,1,6123,925,29611201
12339,20,0,0,6123,925,29613601
12340,18,0,0,6123,925,29616001
12341,20,1,0,6124,925,29618401
12342,17,0,0,6124,925,29620801
12343,19,2,0,6126,925,29623201
12344,19,0,0,6126,925,29625601
12345,18,1,0,6127,925,29628001
12346,18,1,1,6128,926,29630401
12347,21,1,0,6129,926,29632801
12348,19,1,0,6130,926,29635201
12349,19,0,0,6130,926,29637601
12350,18,0,0,6130,926,29640001
12351,18,0,0,6130,926,29642401
12352,19,2,1,6132,927,29644801
12353,18,0,0,6132,927,29647201
12354,23,0,0,6132,927,29649601
12355,21,1,0,6133,927,29652001
12356,22,0,0,6133,927,29654401
12357,19,1,1,6134,928,29656801
12358,17,0,0,6134,928,29659201
12359,18,1,0,6135,928,29661601
12360,19,2,1,6137,929,29664001
12361,19,0,0,6137,929,29666401
12362,19,0,0,6137,929,29668801
12363,20,2,1,6139,930,29671201
12364,21,0,0,6139,930,29673601
12365,23,0,0,6139,930,29676001
12366,21,0,0,6139,930,29678401
12367,21,0,0,6139,930,29680801
12368,21,0,0,6139,930,29683201
12369,23,1,0,6140,930,29685601
12370,21,1,0,6141,930,29688001
12371,19,1,0,6142,930,29690401
12372,21,1,1,6143,931,29692801
12373,23,0,0,6143,931,29695201
12374,23,1,0,6144,931,29697601
12375,23,0,0,6144,931,29700001
12376,23,0,0,6144,931,29702401
12377,21,0,0,6144,931,29704801
12378,23,0,0,6144,931,29707201
12379,23,1,0,6145,931,29709601
12380,22,0,0,6145,931,29712001
12381,23,0,0,6145,931,29714401
12382,23,0,0,6145,931,29716801
12383,25,0,0,6145,931,29719201
12384,25,1,0,6146,931,29721601
12385,25,0,0,6146,931,29724001
12386,25,1,1,6147,932,29726401
12387,23,0,0,6147,932,29728801
12388,22,0,0,6147,932,29731201
12389,22,0,0,6147,932,29733601
12390,23,0,0,6147,932,29736001
12391,27,0,0,6147,932,29738401
12392,24,1,0,6148,932,29740801
12393,26,0,0,6148,932,29743201
12394,25,0,0,6148,932,29745601
12395,25,1,0,6149,932,29748001
12396,23,0,0,6149,932,29750401
12397,22,2,0,6151,932,29752801
12398,21,0,0,6151,932,29755201
12399,20,2,0,6153,932,29757601
12400,19,1,0,6154,932,29760001
12401,19,0,0,6154,932,29762401
12402,21,0,0,6154,932,29764801
12403,18,0,0,6154,932,29767201
12404,18,0,0,6154,932,29769601
12405,19,0,0,6154,932,29772001
12406,18,0,0,6154,932,29774401
12407,18,0,0,6154,932,29776801
12408,20,0,0,6154,932,29779201
12409,20,0,0,6154,932,29781601
12410,22,1,0,6155,932,29784001
12411,18,0,0,6155,932,29786401
12412,18,1,0,6156,932,29788801
12413,19,0,0,6156,932,29791201
12414,18,0,0,6156,932,29793601
12415,17,0,0,6156,932,29796001
12416,19,0,0,6156,932,29798401
12417,17,4,2,6160,934,29800801
12418,17,0,0,6160,934,29803201
12419,16,0,0,6160,934,29805601
12420,17,0,0,6160,934,29808001
12421,18,0,0,6160,934,29810401
12422,18,1,0,6161,934,29812801
12423,17,0,0,6161,934,29815201
12424,18,1,0,6162,934,29817601
12425,19,0,0,6162,934,29820001
12426,21,1,1,6163,935,29822401
12427,19,0,0,6163,935,29824801
12428,17,1,0,6164,935,29827201
12429,19,1,0,6165,935,29829601
12430,18,0,0,6165,935,29832001
12431,18,1,0,6166,935,29834401
12432,18,1,0,6167,935,29836801
12433,21,1,0,6168,935,29839201
12434,19,0,0,6168,935,29841601
12435,18,0,0,6168,935,29844001
12436,20,0,0,6168,935,29846401
12437,20,0,0,6168,935,29848801
12438,21,0,0,6168,935,29851201
12439,21,0,0,6168,935,29853601
12440,20,1,0,6169,935,29856001
12441,20,1,1,6170,936,29858401
12442,21,0,0,6170,936,29860801
12443,16,0,0,6170,936,29863201
12444,17,0,0,6170,936,29865601
12445,18,2,1,6172,937,29868001
12446,17,0,0,6172,937,29870401
12447,17,0,0,6172,937,29872801
12448,18,2,0,6174,937,29875201
12449,16,0,0,6174,937,29877601
12450,16,0,0,6174,937,29880001
12451,17,0,0,6174,937,29882401
12452,16,0,0,6174,937,29884801
12453,17,0,0,6174,937,29887201
12454,15,1,0,6175,937,29889601
12455,15,0,0,6175,937,29892001
12456,15,0,0,6175,937,29894401
12457,16,2,0,6177,937,29896801
12458,15,0,0,6177,937,29899201
12459,15,1,0,6178,937,29901601
12460,15,0,0,6178,937,29904001
12461,14,2,0,6180,937,29906401
12462,15,0,0,6180,937,29908801
12463,17,1,0,6181,937,29911201
12464,18,0,0,6181,937,29913601
12465,16,0,0,6181,937,29916001
12466,18,0,0,6181,937,29918401
12467,16,1,1,6182,938,29920801
12468,16,0,0,6182,938,29923201
12469,16,0,0,6182,938,29925601
12470,19,0,0,6182,938,29928001
12471,18,0,0,6182,938,29930401
12472,18,0,0,6182,938,29932801
12473,17,0,0,6182,938,29935201
12474,17,0,0,6182,938,29937601
12475,18,0,0,6182,938,29940001
12476,17,0,0,6182,938,29942401
12477,18,0,0,6182,938,29944801
12478,16,0,0,6182,938,29947201
12479,16,1,1,6183,939,29949601
12480,15,0,0,6183,939,29952001
12481,18,0,0,6183,939,29954401
12482,17,0,0,6183,939,29956801
12483,17,1,0,6184,939,29959201
12484,17,0,0,6184,939,29961601
12485,18,1,0,6185,939,29964001
12486,18,0,0,6185,939,29966401
12487,15,1,0,6186,939,29968801
12488,17,0,0,6186,939,29971201
12489,18,0,0,6186,939,29973601
12490,18,2,0,6188,939,29976001
12491,15,0,0,6188,939,29978401
12492,17,1,1,6189,940,29980801
12493,15,0,0,6189,940,29983201
12494,15,0,0,6189,940,29985601
12495,17,0,0,6189,940,29988001
12496,17,0,0,6189,940,29990401
12497,17,0,0,6189,940,29992801
12498,14,1,0,6190,940,29995201
12499,16,0,0,6190,940,29997601
12500,13,0,0,6190,940,30000001
12501,15,0,0,6190,940,30002401
12502,14,0,0,6190,940,30004801
12503,15,1,0,6191,940,30007201
12504,12,0,0,6191,940,30009601
12505,13,0,0,6191,940,30012001
12506,13,0,0,6191,940,30014401
12507,12,2,0,6193,940,30016801
12508,13,0,0,6193,940,30019201
12509,14,0,0,6193,940,30021601
12510,13,0,0,6193,940,30024001
12511,12,0,0,6193,940,30026401
12512,13,0,0,6193,940,30028801
12513,12,0,0,6193,940,30031201
12514,12,0,0,6193,940,30033601
12515,13,0,0,6193,940,30036001
12516,14,0,0,6193,940,30038401
12517,14,1,1,6194,941,30040801
12518,15,1,0,6195,941,30043201
12519,15,0,0,6195,941,30045601
12520,15,0,0,6195,941,30048001
12521,17,0,0,6195,941,30050401
12522,14,1,0,6196,941,30052801
12523,16,0,0,6196,941,30055201
12524,16,0,0,6196,941,30057601
12525,19,0,0,6196,941,30060001
12526,16,1,0,6197,941,30062401
12527,19,0,0,6197,941,30064801
12528,18,0,0,6197,941,30067201
12529,22,0,0,6197,941,30069601
12530,23,0,0,6197,941,30072001
12531,25,0,0,6197,941,30074401
12532,25,0,0,6197,941,30076801
12533,24,0,0,6197,941,30079201
12534,25,1,1,6198,942,30081601
12535,29,0,0,6198,942,30084001
12536,28,0,0,6198,942,30086401
12537,29,0,0,6198,942,30088801
12538,30,0,0,6198,942,30091201
12539,26,0,0,6198,942,30093601
12540,27,0,0,6198,942,30096001
12541,24,1,0,6199,942,30098401
12542,28,0,0,6199,942,30100801
12543,27,0,0,6199,942,30103201
12544,24,1,0,6200,942,30105601
12545,25,0,0,6200,942,30108001
12546,26,0,0,6200,942,30110401
12547,24,1,0,6201,942,30112801
12548,23,0,0,6201,942,30115201
12549,18,1,0,6202,942,30117601
12550,18,1,0,6203,942,30120001
12551,21,0,0,6203,942,30122401
12552,19,1,1,6204,943,30124801
12553,20,0,0,6204,943,30127201
12554,18,0,0,6204,943,30129601
12555,22,0,0,6204,943,30132001
12556,22,1,1,6205,944,30134401
12557,23,0,0,6205,944,30136801
12558,20,1,0,6206,944,30139201
12559,22,0,0,6206,944,30141601
12560,27,0,0,6206,944,30144001
12561,27,1,0,6207,944,30146401
12562,29,0,0,6207,944,30148801
12563,25,0,0,6207,944,30151201
12564,27,0,0,6207,944,30153601
12565,27,0,0,6207,944,30156001
12566,24,0,0,6207,944,30158401
12567,26,0,0,6207,944,30160801
12568,28,0,0,6207,944,30163201
12569,24,0,0,6207,944,30165601
12570,26,1,0,6208,944,30168001
12571,24,1,1,6209,945,30170401
12572,28,0,0,6209,945,30172801
12573,24,0,0,6209,945,30175201
12574,24,0,0,6209,945,30177601
12575,24,2,0,6211,945,30180001
12576,20,0,0,6211,945,30182401
12577,18,0,0,6211,945,30184801
12578,22,0,0,6211,945,30187201
12579,20,0,0,6211,945,30189601
12580,20,0,0,6211,945,30192001
12581,18,0,0,6211,945,30194401
12582,17,0,0,6211,945,30196801
12583,16,0,0,6211,945,30199201
12584,17,0,0,6211,945,30201601
12585,16,0,0,6211,945,30204001
12586,13,1,0,6212,945,30206401
12587,14,0,0,6212,945,30208801
12588,13,0,0,6212,945,30211201
12589,12,1,0,6213,945,30213601
12590,14,1,0,6214,945,30216001
12591,15,0,0,6214,945,30218401
12592,13,1,0,6215,945,30220801
12593,15,1,0,6216,945,30223201
12594,13,0,0,6216,945,30225601
12595,12,0,0,6216,945,30228001
12596,12,0,0,6216,945,30230401
12597,13,0,0,6216,945,30232801
12598,13,0,0,6216,945,30235201
12599,12,1,0,6217,945,30237601
12600,11,2,1,6219,946,30240001
12601,12,0,0,6219,946,30242401
12602,11,1,0,6220,946,30244801
12603,12,1,0,6221,946,30247201
12604,13,0,0,6221,946,30249601
12605,13,0,0,6221,946,30252001
12606,11,1,0,6222,946,30254401
12607,12,1,1,6223,947,30256801
12608,13,2,1,6225,948,30259201
12609,11,0,0,6225,948,30261601
12610,12,0,0,6225,948,30264001
12611,13,0,0,6225,948,30266401
12612,13,1,0,6226,948,30268801
12613,11,0,0,6226,948,30271201
12614,12,0,0,6226,948,30273601
12615,12,0,0,6226,948,30276001
12616,12,0,0,6226,948,30278401
12617,13,0,0,6226,948,30280801
12618,13,1,0,6227,948,30283201
12619,15,0,0,6227,948,30285601
12620,11,0,0,6227,948,30288001
12621,13,0,0,6227,948,30290401
